discrete_measure,loss,r2,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time
tensor(0.9666),tensor(0.2551),tensor(-3376.8840),0.43567609786987305,False,,,63,1f139_00000,785be6e5c1df4cb2b3a41849ab3c1784,2023-02-24_16-09-26,1677251366,36.86907720565796,11820,DESKTOP-5426U45,127.0.0.1,36.86907720565796,0,63,0.005489349365234375
tensor(0.9673),tensor(0.2510),tensor(-2986.0691),0.4332101345062256,False,,,64,1f139_00000,785be6e5c1df4cb2b3a41849ab3c1784,2023-02-24_16-09-26,1677251366,37.302287340164185,11820,DESKTOP-5426U45,127.0.0.1,37.302287340164185,0,64,0.005489349365234375
tensor(0.9678),tensor(0.2469),tensor(-2679.2317),0.4361751079559326,False,,,65,1f139_00000,785be6e5c1df4cb2b3a41849ab3c1784,2023-02-24_16-09-27,1677251367,37.73846244812012,11820,DESKTOP-5426U45,127.0.0.1,37.73846244812012,0,65,0.005489349365234375
tensor(0.9693),tensor(0.2428),tensor(-2427.2603),0.420717716217041,False,,,66,1f139_00000,785be6e5c1df4cb2b3a41849ab3c1784,2023-02-24_16-09-27,1677251367,38.15918016433716,11820,DESKTOP-5426U45,127.0.0.1,38.15918016433716,0,66,0.005489349365234375
tensor(0.9698),tensor(0.2386),tensor(-2195.4456),0.43569087982177734,False,,,67,1f139_00000,785be6e5c1df4cb2b3a41849ab3c1784,2023-02-24_16-09-28,1677251368,38.594871044158936,11820,DESKTOP-5426U45,127.0.0.1,38.594871044158936,0,67,0.005489349365234375
tensor(0.9711),tensor(0.2344),tensor(-1975.3260),0.42871904373168945,False,,,68,1f139_00000,785be6e5c1df4cb2b3a41849ab3c1784,2023-02-24_16-09-28,1677251368,39.023590087890625,11820,DESKTOP-5426U45,127.0.0.1,39.023590087890625,0,68,0.005489349365234375
tensor(0.9708),tensor(0.2302),tensor(-1781.6810),0.4331803321838379,False,,,69,1f139_00000,785be6e5c1df4cb2b3a41849ab3c1784,2023-02-24_16-09-28,1677251368,39.45677042007446,11820,DESKTOP-5426U45,127.0.0.1,39.45677042007446,0,69,0.005489349365234375
tensor(0.9723),tensor(0.2260),tensor(-1611.5426),0.4536571502685547,False,,,70,1f139_00000,785be6e5c1df4cb2b3a41849ab3c1784,2023-02-24_16-09-29,1677251369,39.91042757034302,11820,DESKTOP-5426U45,127.0.0.1,39.91042757034302,0,70,0.005489349365234375
tensor(0.9723),tensor(0.2217),tensor(-1457.6123),0.5544698238372803,False,,,71,1f139_00000,785be6e5c1df4cb2b3a41849ab3c1784,2023-02-24_16-09-29,1677251369,40.4648973941803,11820,DESKTOP-5426U45,127.0.0.1,40.4648973941803,0,71,0.005489349365234375
tensor(0.9735),tensor(0.2175),tensor(-1318.1686),0.4481675624847412,False,,,72,1f139_00000,785be6e5c1df4cb2b3a41849ab3c1784,2023-02-24_16-09-30,1677251370,40.91306495666504,11820,DESKTOP-5426U45,127.0.0.1,40.91306495666504,0,72,0.005489349365234375
tensor(0.9738),tensor(0.2133),tensor(-1194.4696),0.43020057678222656,False,,,73,1f139_00000,785be6e5c1df4cb2b3a41849ab3c1784,2023-02-24_16-09-30,1677251370,41.343265533447266,11820,DESKTOP-5426U45,127.0.0.1,41.343265533447266,0,73,0.005489349365234375
tensor(0.9748),tensor(0.2091),tensor(-1083.3383),0.44068145751953125,False,,,74,1f139_00000,785be6e5c1df4cb2b3a41849ab3c1784,2023-02-24_16-09-31,1677251371,41.7839469909668,11820,DESKTOP-5426U45,127.0.0.1,41.7839469909668,0,74,0.005489349365234375
tensor(0.9750),tensor(0.2049),tensor(-983.6293),0.4316983222961426,False,,,75,1f139_00000,785be6e5c1df4cb2b3a41849ab3c1784,2023-02-24_16-09-31,1677251371,42.21564531326294,11820,DESKTOP-5426U45,127.0.0.1,42.21564531326294,0,75,0.005489349365234375
