discrete_measure,loss,r2,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time
tensor(0.9579),tensor(0.2945),tensor(-285.2745),0.45914649963378906,False,,,50,d2b82_00000,205fd480f2374af79a71b90054276e9e,2023-02-27_09-58-44,1677488324,38.93383598327637,18416,DESKTOP-5426U45,127.0.0.1,38.93383598327637,0,50,0.005380868911743164
tensor(0.9581),tensor(0.2879),tensor(-274.6849),0.477114200592041,False,,,51,d2b82_00000,205fd480f2374af79a71b90054276e9e,2023-02-27_09-58-44,1677488324,39.41095018386841,18416,DESKTOP-5426U45,127.0.0.1,39.41095018386841,0,51,0.005380868911743164
tensor(0.9581),tensor(0.2813),tensor(-264.4215),0.4706265926361084,False,,,52,d2b82_00000,205fd480f2374af79a71b90054276e9e,2023-02-27_09-58-45,1677488325,39.88157677650452,18416,DESKTOP-5426U45,127.0.0.1,39.88157677650452,0,52,0.005380868911743164
tensor(0.9581),tensor(0.2748),tensor(-254.4865),0.4691276550292969,False,,,53,d2b82_00000,205fd480f2374af79a71b90054276e9e,2023-02-27_09-58-45,1677488325,40.35070443153381,18416,DESKTOP-5426U45,127.0.0.1,40.35070443153381,0,53,0.005380868911743164
tensor(0.9594),tensor(0.2682),tensor(-244.7897),0.45764994621276855,False,,,54,d2b82_00000,205fd480f2374af79a71b90054276e9e,2023-02-27_09-58-46,1677488326,40.80835437774658,18416,DESKTOP-5426U45,127.0.0.1,40.80835437774658,0,54,0.005380868911743164
tensor(0.9606),tensor(0.2618),tensor(-235.3566),0.4706251621246338,False,,,55,d2b82_00000,205fd480f2374af79a71b90054276e9e,2023-02-27_09-58-46,1677488326,41.278979539871216,18416,DESKTOP-5426U45,127.0.0.1,41.278979539871216,0,55,0.005380868911743164
tensor(0.9614),tensor(0.2553),tensor(-226.2399),0.45217466354370117,False,,,56,d2b82_00000,205fd480f2374af79a71b90054276e9e,2023-02-27_09-58-46,1677488326,41.73115420341492,18416,DESKTOP-5426U45,127.0.0.1,41.73115420341492,0,56,0.005380868911743164
tensor(0.9633),tensor(0.2490),tensor(-217.3934),0.569427490234375,False,,,57,d2b82_00000,205fd480f2374af79a71b90054276e9e,2023-02-27_09-58-47,1677488327,42.30058169364929,18416,DESKTOP-5426U45,127.0.0.1,42.30058169364929,0,57,0.005380868911743164
tensor(0.9641),tensor(0.2427),tensor(-208.8494),0.5150437355041504,False,,,58,d2b82_00000,205fd480f2374af79a71b90054276e9e,2023-02-27_09-58-48,1677488328,42.81562542915344,18416,DESKTOP-5426U45,127.0.0.1,42.81562542915344,0,58,0.005380868911743164
tensor(0.9651),tensor(0.2365),tensor(-200.5744),0.5774271488189697,False,,,59,d2b82_00000,205fd480f2374af79a71b90054276e9e,2023-02-27_09-58-48,1677488328,43.39305257797241,18416,DESKTOP-5426U45,127.0.0.1,43.39305257797241,0,59,0.005380868911743164
tensor(0.9661),tensor(0.2304),tensor(-192.5326),0.47611546516418457,False,,,60,d2b82_00000,205fd480f2374af79a71b90054276e9e,2023-02-27_09-58-49,1677488329,43.8691680431366,18416,DESKTOP-5426U45,127.0.0.1,43.8691680431366,0,60,0.005380868911743164
tensor(0.9661),tensor(0.2244),tensor(-184.5942),0.7456145286560059,False,,,61,d2b82_00000,205fd480f2374af79a71b90054276e9e,2023-02-27_09-58-49,1677488329,44.6147825717926,18416,DESKTOP-5426U45,127.0.0.1,44.6147825717926,0,61,0.005380868911743164
tensor(0.9676),tensor(0.2184),tensor(-176.4315),0.6048767566680908,False,,,62,d2b82_00000,205fd480f2374af79a71b90054276e9e,2023-02-27_09-58-50,1677488330,45.21965932846069,18416,DESKTOP-5426U45,127.0.0.1,45.21965932846069,0,62,0.005380868911743164
tensor(0.9703),tensor(0.2126),tensor(-168.5792),0.5659480094909668,False,,,63,d2b82_00000,205fd480f2374af79a71b90054276e9e,2023-02-27_09-58-50,1677488330,45.78560733795166,18416,DESKTOP-5426U45,127.0.0.1,45.78560733795166,0,63,0.005380868911743164
tensor(0.9716),tensor(0.2068),tensor(-160.9260),0.4890921115875244,False,,,64,d2b82_00000,205fd480f2374af79a71b90054276e9e,2023-02-27_09-58-51,1677488331,46.274699449539185,18416,DESKTOP-5426U45,127.0.0.1,46.274699449539185,0,64,0.005380868911743164
tensor(0.9731),tensor(0.2012),tensor(-153.5955),0.46614837646484375,False,,,65,d2b82_00000,205fd480f2374af79a71b90054276e9e,2023-02-27_09-58-51,1677488331,46.74084782600403,18416,DESKTOP-5426U45,127.0.0.1,46.74084782600403,0,65,0.005380868911743164
tensor(0.9733),tensor(0.1957),tensor(-146.4321),0.48857712745666504,False,,,66,d2b82_00000,205fd480f2374af79a71b90054276e9e,2023-02-27_09-58-52,1677488332,47.22942495346069,18416,DESKTOP-5426U45,127.0.0.1,47.22942495346069,0,66,0.005380868911743164
tensor(0.9740),tensor(0.1903),tensor(-139.5099),0.4791100025177002,False,,,67,d2b82_00000,205fd480f2374af79a71b90054276e9e,2023-02-27_09-58-52,1677488332,47.708534955978394,18416,DESKTOP-5426U45,127.0.0.1,47.708534955978394,0,67,0.005380868911743164
tensor(0.9745),tensor(0.1851),tensor(-132.8911),0.9407529830932617,False,,,68,d2b82_00000,205fd480f2374af79a71b90054276e9e,2023-02-27_09-58-53,1677488333,48.649287939071655,18416,DESKTOP-5426U45,127.0.0.1,48.649287939071655,0,68,0.005380868911743164
tensor(0.9758),tensor(0.1801),tensor(-126.6561),0.5250244140625,False,,,69,d2b82_00000,205fd480f2374af79a71b90054276e9e,2023-02-27_09-58-54,1677488334,49.174312353134155,18416,DESKTOP-5426U45,127.0.0.1,49.174312353134155,0,69,0.005380868911743164
tensor(0.9760),tensor(0.1753),tensor(-120.7987),0.5090641975402832,False,,,70,d2b82_00000,205fd480f2374af79a71b90054276e9e,2023-02-27_09-58-54,1677488334,49.68337655067444,18416,DESKTOP-5426U45,127.0.0.1,49.68337655067444,0,70,0.005380868911743164
tensor(0.9763),tensor(0.1707),tensor(-115.3146),0.46314430236816406,False,,,71,d2b82_00000,205fd480f2374af79a71b90054276e9e,2023-02-27_09-58-55,1677488335,50.1465208530426,18416,DESKTOP-5426U45,127.0.0.1,50.1465208530426,0,71,0.005380868911743164
tensor(0.9788),tensor(0.1663),tensor(-110.1811),0.472109317779541,False,,,72,d2b82_00000,205fd480f2374af79a71b90054276e9e,2023-02-27_09-58-55,1677488335,50.618630170822144,18416,DESKTOP-5426U45,127.0.0.1,50.618630170822144,0,72,0.005380868911743164
tensor(0.9810),tensor(0.1622),tensor(-105.4476),0.45615124702453613,False,,,73,d2b82_00000,205fd480f2374af79a71b90054276e9e,2023-02-27_09-58-56,1677488336,51.07478141784668,18416,DESKTOP-5426U45,127.0.0.1,51.07478141784668,0,73,0.005380868911743164
tensor(0.9825),tensor(0.1583),tensor(-101.1279),0.4741191864013672,False,,,74,d2b82_00000,205fd480f2374af79a71b90054276e9e,2023-02-27_09-58-56,1677488336,51.54890060424805,18416,DESKTOP-5426U45,127.0.0.1,51.54890060424805,0,74,0.005380868911743164
tensor(0.9823),tensor(0.1546),tensor(-97.1973),0.46962809562683105,False,,,75,d2b82_00000,205fd480f2374af79a71b90054276e9e,2023-02-27_09-58-57,1677488337,52.01852869987488,18416,DESKTOP-5426U45,127.0.0.1,52.01852869987488,0,75,0.005380868911743164
tensor(0.9848),tensor(0.1512),tensor(-93.5961),0.45964694023132324,False,,,76,d2b82_00000,205fd480f2374af79a71b90054276e9e,2023-02-27_09-58-57,1677488337,52.4781756401062,18416,DESKTOP-5426U45,127.0.0.1,52.4781756401062,0,76,0.005380868911743164
tensor(0.9863),tensor(0.1480),tensor(-90.2631),0.5120487213134766,False,,,77,d2b82_00000,205fd480f2374af79a71b90054276e9e,2023-02-27_09-58-58,1677488338,52.99022436141968,18416,DESKTOP-5426U45,127.0.0.1,52.99022436141968,0,77,0.005380868911743164
tensor(0.9878),tensor(0.1451),tensor(-87.1319),0.4905886650085449,False,,,78,d2b82_00000,205fd480f2374af79a71b90054276e9e,2023-02-27_09-58-58,1677488338,53.48081302642822,18416,DESKTOP-5426U45,127.0.0.1,53.48081302642822,0,78,0.005380868911743164
tensor(0.9880),tensor(0.1424),tensor(-84.1301),0.4531576633453369,False,,,79,d2b82_00000,205fd480f2374af79a71b90054276e9e,2023-02-27_09-58-59,1677488339,53.93397068977356,18416,DESKTOP-5426U45,127.0.0.1,53.93397068977356,0,79,0.005380868911743164
tensor(0.9888),tensor(0.1401),tensor(-81.1935),0.47461867332458496,False,,,80,d2b82_00000,205fd480f2374af79a71b90054276e9e,2023-02-27_09-58-59,1677488339,54.408589363098145,18416,DESKTOP-5426U45,127.0.0.1,54.408589363098145,0,80,0.005380868911743164
tensor(0.9903),tensor(0.1379),tensor(-78.2715),0.4786100387573242,False,,,81,d2b82_00000,205fd480f2374af79a71b90054276e9e,2023-02-27_09-59-00,1677488340,54.88719940185547,18416,DESKTOP-5426U45,127.0.0.1,54.88719940185547,0,81,0.005380868911743164
